time,groupName,eventName,duration,eventURL,rsvpLimit,yesRSVPCount,city
2017-05-04T09:30:00-07:00,Hyperledger London,Hyperledger London Meetup: Blockchain and the Future,3h30m0s,https://www.meetup.com/Hyperledger-London/events/239127096/,1,2,UK
2017-05-04T10:00:00-07:00,4th May 2017 :The London Storage Tapefest 2!,Please join us on the 4th May for TAPEFEST 2,0s,https://www.meetup.com/4th-May-2017-The-London-Storage-Tapefest-2/events/238582772/,0,21,UK
2017-05-04T10:00:00-07:00,FUD-free Cloud,Workshop: Resource as a Service using Azure Container Services,0s,https://www.meetup.com/FUD-free-Cloud/events/239481022/,40,8,UK
2017-05-04T10:00:00-07:00,Pentaho London Usergroup,2017 Q2 Meetup - Data pipelines in Amazon,0s,https://www.meetup.com/Pentaho-London-User-Group/events/237192383/,0,23,UK
2017-05-04T10:30:00-07:00,Kotlin London,Springer Nature Kotlin,3h0m0s,https://www.meetup.com/kotlin-london/events/239327485/,100,46,UK
2017-05-04T10:30:00-07:00,OpenSource & Agile Community Events,Can Blockchain bring a 17th Century Industry into the 21st Century?,0s,https://www.meetup.com/skillsmatter/events/238766817/,0,32,UK
2017-05-04T10:30:00-07:00,OpenSource & Agile Community Events,Can Blockchain bring a 17th Century Industry into the 21st Century?,0s,https://www.meetup.com/skillsmatter/events/238984279/,0,18,UK
2017-05-04T10:30:00-07:00,PyData London Meetup,Women @ PyData Reception,2h0m0s,https://www.meetup.com/PyData-London-Meetup/events/239193377/,100,93,UK
2017-05-06T01:30:00-07:00,UK Azure User Group,"AzureCraft 2017: AI, Azure and Minecraft for Kids",6h0m0s,https://www.meetup.com/UKAzureUserGroup/events/237448906/,132,132,UK
2017-05-08T10:30:00-07:00,West London Hack Night,Coding Challenges for All Languages,0s,https://www.meetup.com/West-London-Hack-Night/events/238979510/,0,23,UK
2017-05-08T10:30:00-07:00,OpenSource & Agile Community Events,Why Regular Expressions Matter with Chris Dornan!,0s,https://www.meetup.com/skillsmatter/events/238742478/,0,9,UK
2017-05-08T10:30:00-07:00,Amazic UK: Enterprise Docker and DevOps,Enterprise Security - Docker & DevOps cyber defence and compliance,0s,https://www.meetup.com/amazic/events/239294268/,0,32,UK
2017-05-08T10:30:00-07:00,London MicroPython Meetup,"Meet, learn and share ideas about MicroPython",1h30m0s,https://www.meetup.com/London-MicroPython-Meetup/events/239131021/,30,17,UK
2017-05-08T10:30:00-07:00,OpenSource & Agile Community Events,Learning Analytics - what is it and why is it so difficult? With Samantha Ahern!,0s,https://www.meetup.com/skillsmatter/events/238981313/,0,8,UK
2017-05-08T11:00:00-07:00,London Clojurians,London Clojure Dojo at uSwitch,0s,https://www.meetup.com/London-Clojurians/events/233202948/,40,4,UK
2017-05-09T10:00:00-07:00,London HalfStack,May meetup: TBD,4h0m0s,https://www.meetup.com/halfstack/events/238826210/,110,20,UK
2017-05-09T10:15:00-07:00,London DevOps,London DevOps #27,0s,https://www.meetup.com/London-DevOps/events/238827729/,0,3,UK
2017-05-09T10:30:00-07:00,OpenSource & Agile Community Events,10-ish things about Android library development with Zan Markan!,0s,https://www.meetup.com/skillsmatter/events/238982576/,0,7,UK
2017-05-09T10:30:00-07:00,WP Hooked,May Meet Up,0s,https://www.meetup.com/wp_hooked/events/239153970/,0,26,UK
2017-05-09T10:30:00-07:00,QuruLabs - Somerset House,"Part II “Hands on"" Ansible by Red Hat deployment for business",0s,https://www.meetup.com/QuruLabs/events/238797281/,18,14,UK
2017-05-09T11:00:00-07:00,The London Django Meetup Group,May Django Meetup,3h0m0s,https://www.meetup.com/The-London-Django-Meetup-Group/events/239180132/,0,36,UK
2017-05-10T10:00:00-07:00,Neo4j - London User Group,GraphHack @ GraphConnect 2017,3h30m0s,https://www.meetup.com/graphdb-london/events/237040841/,150,54,UK
2017-05-10T10:00:00-07:00,London Puppet User Group,London Puppet User Group Meetup,0s,https://www.meetup.com/LONPUG/events/239108542/,120,57,UK
2017-05-10T10:30:00-07:00,Full Stack Quants,TBC,1h30m0s,https://www.meetup.com/Full-Stack-Quants/events/239190578/,75,17,UK
2017-05-10T10:30:00-07:00,London Alexa Devs,London Alexa Devs - 6th Meetup!,0s,https://www.meetup.com/London-Alexa-Devs/events/239181169/,60,23,UK
2017-05-10T11:00:00-07:00,London Linux,London Linux Drinks (every 3rd week),0s,https://www.meetup.com/londonlinux/events/238852754/,0,5,UK
2017-05-11T01:00:00-07:00,Neo4j - London User Group,GraphConnect Europe,0s,https://www.meetup.com/graphdb-london/events/236212603/,0,14,UK
2017-05-11T00:00:00-07:00,Graph Database - Lyon,GraphConnect Europe,0s,https://www.meetup.com/graphdb-Lyon/events/236212453/,0,4,UK
2017-05-11T00:00:00-07:00,Graph Database - Göteborg,GraphConnect Europe,0s,https://www.meetup.com/Graph-Database-Goteborg/events/236212450/,0,3,UK
2017-05-11T00:00:00-07:00,Copenhagen Graph Databases Meetup,GraphConnect Europe,0s,https://www.meetup.com/Copenhagen-Graph-Databases-Meetup/events/236212285/,0,5,UK
2017-05-11T00:00:00-07:00,Neo4j España,GraphConnect Europe,0s,https://www.meetup.com/graphdb-spain/events/236212621/,0,3,UK
2017-05-11T00:00:00-07:00,Neo4j - Venice User Group,GraphConnect Europe,0s,https://www.meetup.com/neo4j-venice/events/236373043/,0,5,UK
2017-05-11T00:00:00-07:00,Friends of Neo4j Stockholm,GraphConnect Europe,0s,https://www.meetup.com/Friends-of-Neo4j-Stockholm/events/236212327/,0,4,UK
2017-05-11T10:30:00-07:00,OpenSource & Agile Community Events,Full Stack BDD for iOS inside Xcode with Shashikant Jagtap!,0s,https://www.meetup.com/skillsmatter/events/238931592/,0,6,UK
2017-05-11T10:30:00-07:00,London Data Engineering Interest Group,Securing Big Data and how Big Data secures IT.,0s,https://www.meetup.com/London-Data-Engineering-Interest-Group/events/238928824/,0,49,UK
2017-05-11T11:00:00-07:00,Neo4j Manchester,GraphConnect Europe,0s,https://www.meetup.com/Neo4j-Manchester/events/236212639/,0,4,UK
2017-05-13T04:00:00-07:00,Autonomous Tech Fetish,Make and Do Club: Webscraping for Political Action,4h0m0s,https://www.meetup.com/Autonomous-Tech-Fetish/events/239210406/,0,3,UK
2017-05-15T10:00:00-07:00,LondonR,LondonR User Group Meeting (and pre-meeting workshop),0s,https://www.meetup.com/LondonR/events/238793625/,0,69,UK
2017-05-15T10:30:00-07:00,OpenSource & Agile Community Events,Free vs tagless final with Chris Birchall!,0s,https://www.meetup.com/skillsmatter/events/238984383/,0,5,UK
2017-05-16T10:30:00-07:00,Ruby Hacknight - London,Ruby Hacknight!,2h0m0s,https://www.meetup.com/ruby-hacknight-london/events/238929528/,0,33,UK
2017-05-16T10:30:00-07:00,LJC - London Java Community,Building Evolutionary Architectures,0s,https://www.meetup.com/Londonjavacommunity/events/239006335/,0,121,UK
2017-05-16T10:30:00-07:00,London HashiCorp User Group,HashiCorp Meetup #11,0s,https://www.meetup.com/London-HashiCorp-User-Group/events/239321379/,150,150,UK
2017-05-16T11:00:00-07:00,WP Havering,"Meetings will be held monthly,  on the 3rd TUESDAY of the month at 6pm-8pm",0s,https://www.meetup.com/WP-Havering/events/239306473/,0,4,UK
2017-05-16T11:00:00-07:00,Internet of Things London,London Internet of Things Meetup 66,2h0m0s,https://www.meetup.com/iotlondon/events/239108387/,120,120,UK
2017-05-17T10:15:00-07:00,London Dev Community,Aginext.io Evening,0s,https://www.meetup.com/London-Dev-Community/events/239284147/,90,10,UK
2017-05-17T10:30:00-07:00,OpenSource & Agile Community Events,Collaboration Driven Development outside in – peeling away the layers!,0s,https://www.meetup.com/skillsmatter/events/238984064/,0,8,UK
2017-05-17T11:00:00-07:00,[CyberSecurity] Compliance & Futurology London,CyberSecurity Talks & Networking,2h30m0s,https://www.meetup.com/CyberSecurity-IoT-Hacking-Futurology-London/events/238979141/,0,24,UK
2017-05-17T11:00:00-07:00,Cybersecurity Talks,CyberSecurity Talks & Networking,2h30m0s,https://www.meetup.com/CyberSecurity-Talks/events/238979151/,0,28,UK
2017-05-18T10:00:00-07:00,Technology Managed Service Providers- Curry Club,Are you GDPR ready? - MSP Curry Evening,0s,https://www.meetup.com/Technology-Managed-Service-Providers-Curry-Club/events/239007308/,0,17,UK
2017-05-18T10:30:00-07:00,Open Charity,How and why we made our codebase open source - Guest speakers and Q&A,2h0m0s,https://www.meetup.com/Open-Charity/events/238237896/,50,25,UK
2017-05-22T00:00:00-07:00,London Algorithmic Trading,Strata + Hadoop World London 2017,81h30m0s,https://www.meetup.com/London-Algorithmic-Trading/events/237220350/,0,28,UK
2017-05-22T10:30:00-07:00,LPWAN London,LPWAN Meetup London #6,0s,https://www.meetup.com/LPWAN-London/events/239385103/,80,41,UK
2017-05-23T09:45:00-07:00,Study Of Enterprise Agility Meetup (SEAM) - London,SEAM #6 - Inclusion and Diversity,0s,https://www.meetup.com/Study-Of-Enterprise-Agility-Meetup/events/239331051/,0,24,UK
2017-05-23T10:30:00-07:00,Big Data and Machine Learning - London,Big Data and Machine Learning - London - Meetup #4,3h0m0s,https://www.meetup.com/Big-Data-and-Machine-Learning-London/events/237905527/,80,80,UK
2017-05-23T10:30:00-07:00,London Continuous Delivery,"May 2017: Continuous Delivery, Data, and Databases",0s,https://www.meetup.com/London-Continuous-Delivery/events/239299249/,100,61,UK
2017-05-23T10:30:00-07:00,London Identity Tech Talks,Identity Tech Talk,0s,https://www.meetup.com/London-Identity-Tech-Talks/events/237845055/,0,13,UK
2017-05-24T01:00:00-07:00,OpenSource & Agile Community Events,Fast Track to RESTful Microservices 24-26 May 2017,56h0m0s,https://www.meetup.com/skillsmatter/events/236257857/,20,3,UK
2017-05-24T10:00:00-07:00,Advanced Spark and TensorFlow Meetup (London),"Optimize + Deploy Distributed Tensorflow, Spark, and Scikit-Learn Models on GPUs",3h0m0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup-London/events/239431531/,0,22,UK
2017-05-24T18:00:00-07:00,Advanced Spark and TensorFlow Meetup,"[London] Optimize, Deploy Distributed Tensorflow, Spark, Scikit-Learn Models GPU",3h0m0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup/events/239432012/,0,16,UK
2017-05-24T10:00:00-07:00,Argyll Scott London Technology Meetup,Discussion: What technologies and work practices will we have in 2036?,0s,https://www.meetup.com/Argyll-Scott-London-Technology-Meetup-Group/events/230745469/,0,13,UK
2017-05-24T10:30:00-07:00,OpenSource & Agile Community Events,A Deep dive into MBrace.Sql with Anthony Brown!,0s,https://www.meetup.com/skillsmatter/events/238958756/,0,4,UK
2017-05-24T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/235754898/,175,41,UK
2017-05-24T10:30:00-07:00,OpenSource & Agile Community Events,Aframe: Building The Open Metaverse with Shaun Dunne!,0s,https://www.meetup.com/skillsmatter/events/238981582/,0,4,UK
2017-05-24T10:30:00-07:00,GDG Cloud London,5 : TensorFlow + Customer Service and much more,0s,https://www.meetup.com/gdgcloud/events/237703920/,250,75,UK
2017-05-24T10:30:00-07:00,Node Workshops,"Promises, Promises... and Async & Await",0s,https://www.meetup.com/NodeWorkshops/events/239013328/,30,30,UK
2017-05-25T01:00:00-07:00,OpenSource & Agile Community Events,London Tester Tutorials 2017 (25-26th May),32h0m0s,https://www.meetup.com/skillsmatter/events/239477396/,0,3,UK
2017-05-25T01:30:00-07:00,UK Azure User Group,Scott Gu in London on 25th May,0s,https://www.meetup.com/UKAzureUserGroup/events/239087685/,1,1,UK
2017-05-25T09:30:00-07:00,London Containing Bioinformatics & Data Analytics,Working Title: Pipelines for Clinical NGS,0s,https://www.meetup.com/London-Containing-Bioinformatics-Data-Analytics-Meetup/events/237604046/,0,26,UK
2017-05-25T10:30:00-07:00,"Internet of things,Smart cities,start ups  CONNECTiot",Internet of Things and Smart Cities,2h0m0s,https://www.meetup.com/CONNECTIOT-Smart-cities-Connected-Devices-IoT-Start-ups/events/238940304/,0,33,UK
2017-05-25T10:30:00-07:00,Women Who Code London,.Net Workshop - Beginner friendly,2h0m0s,https://www.meetup.com/Women-Who-Code-London/events/236319616/,60,60,UK
2017-05-25T11:00:00-07:00,SecTalks London,"SecTalks LON: Ninja Night (Level 7, 10 Finsbury Square)",0s,https://www.meetup.com/SecTalks-London/events/237838224/,25,9,UK
2017-05-26T11:00:00-07:00,Hackathons and Jams UK,Online Tech Jam- General Election 2017 Tech Initiatives,305h0m0s,https://www.meetup.com/UK-Hackathons-and-Jams/events/239404148/,0,8,UK
2017-05-27T00:30:00-07:00,Advanced Spark and TensorFlow Meetup,[Online Global] Distributed Tensorflow AI + GPU + Model Optimizing Serving (20%),16h0m0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup/events/239327749/,0,36,UK
2017-05-27T00:30:00-07:00,Advanced Spark and TensorFlow Meetup (London),[Online Workshop] Distributed Tensorflow AI + GPU + Model Training Serving (20%),4h0m0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup-London/events/239431066/,0,8,UK
2017-05-30T10:30:00-07:00,OpenSource & Agile Community Events,Providing Cloud Services to Cloud Foundry & Kubernetes with the OSBAPI!,0s,https://www.meetup.com/skillsmatter/events/238983420/,0,5,UK
2017-05-30T11:00:00-07:00,London Drupal Pub Meet,Drink Beer and Chat Drupal!,0s,https://www.meetup.com/London-Drupal-Pub-Meet/events/238052749/,0,8,UK
2017-05-31T10:00:00-07:00,London μServices (Microservices) User Group,Effective Testing with API Simulation and (Micro)Service Virtualisation,3h0m0s,https://www.meetup.com/London-Microservices-User-Group/events/238852669/,25,25,UK
2017-05-31T10:30:00-07:00,AWS User Group UK,AWS User Group UK Meetup #26: RSVPs OPEN.,3h0m0s,https://www.meetup.com/AWSUGUK/events/234752225/,0,163,UK
2017-05-31T11:00:00-07:00,Kx Community London Meetup,Kx Community London Meetup ,0s,https://www.meetup.com/kx-london/events/239322775/,0,6,UK
2017-05-31T11:00:00-07:00,London Linux,London Linux Drinks (every 3rd week),0s,https://www.meetup.com/londonlinux/events/239328465/,0,5,UK
2017-06-01T10:00:00-07:00,ANDchat,"Wrap your head around Node.js in 2017, with Tom Gallacher from YLD",0s,https://www.meetup.com/andchat/events/239355004/,100,35,UK
2017-06-02T10:30:00-07:00,London Clojurians,ClojureBridge London @ ThoughtWorks - 2-3rd June 2017,22h30m0s,https://www.meetup.com/London-Clojurians/events/238697990/,40,11,UK
2017-06-02T10:30:00-07:00,London Clojurians,Volunteers for ClojureBridge London @ ThoughtWorks - 2-3rd June 2017,22h30m0s,https://www.meetup.com/London-Clojurians/events/238697973/,0,13,UK
2017-06-05T02:00:00-07:00,Cloud Natives,Cloud Foundry Training,104h0m0s,https://www.meetup.com/Cloud-Natives/events/239351563/,0,4,UK
2017-06-06T10:15:00-07:00,London DevOps,London DevOps #28,0s,https://www.meetup.com/London-DevOps/events/238827763/,0,3,UK
2017-06-07T10:30:00-07:00,London μServices (Microservices) User Group,Organisation And The Business ,0s,https://www.meetup.com/London-Microservices-User-Group/events/233609913/,250,20,UK
2017-06-07T10:30:00-07:00,Technopreneurs - Tech Startups and Entrepreneurs,Tech Startups and New Ideas Night,2h45m0s,https://www.meetup.com/technopreneurs/events/236159275/,0,5,UK
2017-06-07T10:30:00-07:00,#LNM - London Node.JS Meetup,Node and Containers in production #LNM,0s,https://www.meetup.com/LNM-London-Node-JS-Meetup/events/239101510/,200,68,UK
2017-06-10T02:00:00-07:00,Data Science Network London,Data Science for Newbies,0s,https://www.meetup.com/datasciencenetworklondon/events/239115935/,20,14,UK
2017-06-12T10:30:00-07:00,London Continuous Delivery,June 2017: Open Space discussions on Continuous Delivery,0s,https://www.meetup.com/London-Continuous-Delivery/events/239329781/,0,3,UK
2017-06-12T10:00:00-07:00,MarkLogic User Group Benelux,"Please mark your calendars for our next meetup, in London !",3h0m0s,https://www.meetup.com/MarkLogic-User-Group-Benelux/events/238981298/,0,8,UK
2017-06-13T10:30:00-07:00,WP Hooked,June Meet Up,0s,https://www.meetup.com/wp_hooked/events/239153975/,0,5,UK
2017-06-13T10:30:00-07:00,Full Stack Quants,TBC,1h30m0s,https://www.meetup.com/Full-Stack-Quants/events/239190594/,75,9,UK
2017-06-14T10:00:00-07:00,BCS Agile SG - Fresh Voices,[PROVISIONAL] Fresh Voices #5,0s,https://www.meetup.com/BCS-Agile-SG-Fresh-Voices/events/234463267/,30,3,UK
2017-06-14T18:00:00-07:00,Symphony Software Foundation,Symphony Software Foundation London meetup,0s,https://www.meetup.com/Symphony-Software-Foundation/events/239185200/,50,7,UK
2017-06-15T10:30:00-07:00,Women Who Code London,Ruby Workshop,2h0m0s,https://www.meetup.com/Women-Who-Code-London/events/232082785/,0,10,UK
2017-06-15T10:30:00-07:00,Chef Users London,Post-ChefConf Party!,0s,https://www.meetup.com/Chef-Users-London/events/238052466/,0,18,UK
2017-06-17T01:00:00-07:00,Hackathons and Jams UK,AngelHack,33h0m0s,https://www.meetup.com/UK-Hackathons-and-Jams/events/238533153/,0,16,UK
2017-06-20T10:30:00-07:00,Ruby Hacknight - London,Ruby Hacknight!,2h0m0s,https://www.meetup.com/ruby-hacknight-london/events/239293972/,0,6,UK
2017-06-20T10:45:00-07:00,Women Who Code London,Scala Workshop,1h45m0s,https://www.meetup.com/Women-Who-Code-London/events/238583017/,100,21,UK
2017-06-20T11:00:00-07:00,WP Havering,"Meetings will be held monthly,  on the 3rd TUESDAY of the month at 6pm-8pm",0s,https://www.meetup.com/WP-Havering/events/238884298/,0,3,UK
2017-06-22T11:00:00-07:00,London Lean Enterprise Meetup,Introducing the Improvement and Coaching Kata (ICK),0s,https://www.meetup.com/London-Lean-Enterprise-Meetup/events/234721734/,50,31,UK
2017-06-22T11:00:00-07:00,Kx Community London Meetup,Kx Community Meetup 2017,0s,https://www.meetup.com/kx-london/events/237364193/,0,16,UK
2017-06-23T11:00:00-07:00,Startups and Makers Week,Global AI Hackathon - London,47h0m0s,https://www.meetup.com/Startups-and-Makers-Week/events/237997661/,0,22,UK
2017-06-27T10:00:00-07:00,Amazon Appstore Developers UK,Save the date - June Meetup,0s,https://www.meetup.com/amazonappdev/events/238314834/,0,8,UK
2017-06-27T10:30:00-07:00,JavaScript London,"Adopting ReactJS, successful stories",2h30m0s,https://www.meetup.com/JavaScript-London/events/239034715/,1,1,UK
2017-06-27T10:30:00-07:00,London Identity Tech Talks,Identity Tech Talk,0s,https://www.meetup.com/London-Identity-Tech-Talks/events/237845124/,0,4,UK
2017-06-27T10:30:00-07:00,"GOTO Nights - London, UK",I've been a web developer for 17 years and this is what I've learned,2h0m0s,https://www.meetup.com/GOTO-Nights-London-UK/events/239182846/,120,47,UK
2017-06-28T01:30:00-07:00,London Algorithmic Trading,"AI, Machine Learning and Sentiment Analysis Applied to Finance - EXTERNAL RSVP",31h30m0s,https://www.meetup.com/London-Algorithmic-Trading/events/239358438/,0,26,UK
2017-06-28T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/235784076/,175,17,UK
2017-06-29T10:00:00-07:00,Convergence - where tech meets,Convergence London - Creative Industries,0s,https://www.meetup.com/Convergence-where-tech-meets/events/238413446/,0,88,UK
2017-06-29T10:30:00-07:00,London Perl Mongers,London PM Tech Meet Up,0s,https://www.meetup.com/London-Perl-Mongers/events/237578057/,30,30,UK
2017-07-04T00:00:00-07:00,London PostgreSQL Meetup Group,PgDay UK 2017,10h0m0s,https://www.meetup.com/London-PostgreSQL-Meetup-Group/events/238980167/,0,4,UK
2017-07-05T10:30:00-07:00,London μServices (Microservices) User Group,"Runtimes, Part 2",0s,https://www.meetup.com/London-Microservices-User-Group/events/233609914/,250,13,UK
2017-07-07T08:00:00-07:00,Operational Excellence,OPEX 1 - Operational Maturity,2h0m0s,https://www.meetup.com/Operational-Excellence/events/239014295/,30,4,UK
2017-07-10T10:30:00-07:00,Full Stack Quants,TBC,1h30m0s,https://www.meetup.com/Full-Stack-Quants/events/239190609/,75,8,UK
2017-07-11T10:30:00-07:00,WP Hooked,July Meet Up,0s,https://www.meetup.com/wp_hooked/events/239153978/,0,5,UK
2017-07-12T10:30:00-07:00,Women Who Code London,Tech Talks,2h0m0s,https://www.meetup.com/Women-Who-Code-London/events/238594735/,120,42,UK
2017-07-18T10:00:00-07:00,Amazon Appstore Developers UK,Save the date - July Meetup,0s,https://www.meetup.com/amazonappdev/events/238314839/,0,6,UK
2017-07-25T10:30:00-07:00,#LNM - London Node.JS Meetup,JS turtles all the way down - from the front-end to deployment  #LNM,0s,https://www.meetup.com/LNM-London-Node-JS-Meetup/events/238575982/,220,73,UK
2017-07-26T10:00:00-07:00,BCS Agile SG - Fresh Voices,[PROVISIONAL] Fresh Voices #6,0s,https://www.meetup.com/BCS-Agile-SG-Fresh-Voices/events/234462063/,30,3,UK
2017-07-26T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/236872170/,175,12,UK
2017-07-27T09:30:00-07:00,London Containing Bioinformatics & Data Analytics,Better Search for Bioinformatics with BioSolr,0s,https://www.meetup.com/London-Containing-Bioinformatics-Data-Analytics-Meetup/events/237604029/,0,12,UK
2017-08-02T10:30:00-07:00,London μServices (Microservices) User Group,Platforms,0s,https://www.meetup.com/London-Microservices-User-Group/events/233609915/,250,6,UK
2017-08-08T02:00:00-07:00,HTML5 CodeShow London,The Intel® Buzz Workshop London 2017,0s,https://www.meetup.com/HTML5-CodeShow/events/237729117/,0,6,UK
2017-08-08T10:30:00-07:00,WP Hooked,August Meet Up,0s,https://www.meetup.com/wp_hooked/events/239153981/,0,5,UK
2017-08-23T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/236872171/,175,9,UK
2017-09-06T10:30:00-07:00,London μServices (Microservices) User Group,Data In A Distributed World,0s,https://www.meetup.com/London-Microservices-User-Group/events/236872163/,250,5,UK
2017-09-12T10:30:00-07:00,WP Hooked,September Meet Up,0s,https://www.meetup.com/wp_hooked/events/239153982/,0,5,UK
2017-09-27T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/236872173/,175,6,UK
2017-09-28T10:30:00-07:00,London Perl Mongers,London PM Tech Meet UP,0s,https://www.meetup.com/London-Perl-Mongers/events/237695878/,0,24,UK
2017-09-28T11:00:00-07:00,London Containing Bioinformatics & Data Analytics,The Introductions...com­ing in 2017,0s,https://www.meetup.com/London-Containing-Bioinformatics-Data-Analytics-Meetup/events/228638422/,50,50,UK
2017-10-10T10:30:00-07:00,WP Hooked,October Meet Up,0s,https://www.meetup.com/wp_hooked/events/239153991/,0,5,UK
2017-10-25T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/236872174/,175,5,UK
2017-11-09T10:30:00-08:00,London Perl Mongers,London Tech Meet Up,0s,https://www.meetup.com/London-Perl-Mongers/events/237670825/,0,20,UK
2017-11-22T10:30:00-08:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/236872175/,175,5,UK
2017-12-27T10:30:00-08:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/236872176/,175,5,UK
2018-01-24T10:30:00-08:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/237158853/,175,5,UK
2018-02-28T10:30:00-08:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/238051707/,175,5,UK
2018-03-28T10:30:00-07:00,London Node.js User Group,LNUG monthly (every 4th Wednesday of the month),3h30m0s,https://www.meetup.com/london-nodejs/events/239180635/,175,4,UK
2018-12-31T11:00:00-08:00,Advanced Spark and TensorFlow Meetup (London),Please Join the Global Advanced Spark + TensorFlow Meetup for All Future Events!,0s,https://www.meetup.com/Advanced-Spark-and-TensorFlow-Meetup-London/events/233998540/,1,1,UK
2019-01-01T11:00:00-08:00,Node.js Meetup London,Looking for a job in London / looking for node.js developers? www.upandfront.com,0s,https://www.meetup.com/Node-js-Meetup-London/events/230852789/,1,1,UK
2017-04-25T05:00:00-07:00,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",FinTech Partner Event: Empire Startups FinTech Conference,10h0m0s,https://www.meetup.com/Byte-Academy-Finance-and-Technology-community/events/239222855/,0,12,NYC
2017-05-02T14:30:00-07:00,New York Artificial Intelligence in FinTech Meetup,Interested in solving current Cybersecurity Challenges in Innovation?,1h0m0s,https://www.meetup.com/New-York-Artificial-Intelligence-in-FinTech-Meetup/events/239432478/,0,14,NYC
2017-04-25T15:00:00-07:00,Hacker Hours,Tuesdays @ VTS,2h0m0s,https://www.meetup.com/hackerhours/events/238772555/,0,14,NYC
2017-04-25T15:00:00-07:00,Xero Hour - New York,You’ve made it! Tax season is over...time to get back to #XeroHour,0s,https://www.meetup.com/Xero-Hour-New-York/events/239192893/,0,26,NYC
2017-04-25T15:00:00-07:00,Tech 2025,"What’s the Difference Between AI, Machine Learning, NLP, and Deep Learning?",2h0m0s,https://www.meetup.com/tech2025/events/238546810/,0,128,NYC
2017-04-25T15:00:00-07:00,Empathic Design and Innovation,Let's talk Kansei,1h0m0s,https://www.meetup.com/Empathic-Design-and-Innovation/events/239155202/,0,30,NYC
2017-04-25T15:00:00-07:00,Spotify Infra/Ops meetup!,Spotify’s Infrastructure & Operations Meetup,0s,https://www.meetup.com/Spotify-Infra-Ops-meetup/events/238063034/,150,95,NYC
2017-04-25T15:00:00-07:00,New York MongoDB User Group,Workshop: My First Cluster,0s,https://www.meetup.com/New-York-MongoDB-User-Group/events/238752734/,0,96,NYC
2017-04-25T15:00:00-07:00,Women Who Code NYC,Workshop: Integrating + Managing APIs @ Foursquare,2h30m0s,https://www.meetup.com/WomenWhoCodeNYC/events/238983910/,150,129,NYC
2017-04-25T15:00:00-07:00,Angular NYC,#Advanced [Tuesday] #coding #8Spots: work on new version of the Angular Codelab,0s,https://www.meetup.com/AngularNYC/events/239444184/,8,5,NYC
2017-04-25T15:00:00-07:00,"Volumetric Society of NYC - Immersion, Biometrics, Sensors +",VR/Retro Gaming Party!!!,3h0m0s,https://www.meetup.com/volumetric/events/239158791/,0,63,NYC
2017-04-25T15:00:00-07:00,The Bronx Digital  - Learn. Create. Collaborate.,Retro/VR Gaming Party!!! (Manhattan),3h0m0s,https://www.meetup.com/TheBronxDigitalMeetup/events/238898666/,0,50,NYC
2017-04-25T15:00:00-07:00,Queens & Long Island Tech Meetup,DaniWeb Techie Meetup - Last Tues of the Month,0s,https://www.meetup.com/DaniWeb-LITM/events/234162348/,50,14,NYC
2017-04-25T15:30:00-07:00,Crowded Tech Jobs Meetup!,Crowded Tech Jobs Meetup!,2h0m0s,https://www.meetup.com/Crowded-Tech-Jobs-Meetup/events/237005165/,600,600,NYC
2017-04-25T15:30:00-07:00,Phoenix NYC Meetup,Phoenix NYC Meetup & Hack Night (Apr),0s,https://www.meetup.com/Phoenix-NYC-Meetup/events/238248327/,0,14,NYC
2017-04-25T15:30:00-07:00,BK Tech Talks,React Native Discussion - Understanding the framework,1h30m0s,https://www.meetup.com/BK-Tech-Talks/events/238195290/,0,40,NYC
2017-04-25T15:30:00-07:00,Flatiron School Presents,"Being the Best Student You Can with Jordan Guggenheim, iOS Developer at OkCupid",0s,https://www.meetup.com/Flatiron-School-Presents/events/239306695/,0,54,NYC
